points,opponent.points,opponent.team_id,home,last_ten_w_prc,w_prc,games_played,opponent.points0,opponent.points1,opponent.points2,opponent.points3,opponent.points4,opponent.min0,opponent.min1,opponent.min2,opponent.min3,opponent.min4,opponent.fgm0,opponent.fgm1,opponent.fgm2,opponent.fgm3,opponent.fgm4,opponent.fga0,opponent.fga1,opponent.fga2,opponent.fga3,opponent.fga4,opponent.fgp0,opponent.fgp1,opponent.fgp2,opponent.fgp3,opponent.fgp4,opponent.ftm0,opponent.ftm1,opponent.ftm2,opponent.ftm3,opponent.ftm4,opponent.fta0,opponent.fta1,opponent.fta2,opponent.fta3,opponent.fta4,opponent.ftp0,opponent.ftp1,opponent.ftp2,opponent.ftp3,opponent.ftp4,opponent.tpm0,opponent.tpm1,opponent.tpm2,opponent.tpm3,opponent.tpm4,opponent.tpa0,opponent.tpa1,opponent.tpa2,opponent.tpa3,opponent.tpa4,opponent.tpp0,opponent.tpp1,opponent.tpp2,opponent.tpp3,opponent.tpp4,opponent.offReb0,opponent.offReb1,opponent.offReb2,opponent.offReb3,opponent.offReb4,opponent.defReb0,opponent.defReb1,opponent.defReb2,opponent.defReb3,opponent.defReb4,opponent.totReb0,opponent.totReb1,opponent.totReb2,opponent.totReb3,opponent.totReb4,opponent.assists0,opponent.assists1,opponent.assists2,opponent.assists3,opponent.assists4,opponent.pFouls0,opponent.pFouls1,opponent.pFouls2,opponent.pFouls3,opponent.pFouls4,opponent.steals0,opponent.steals1,opponent.steals2,opponent.steals3,opponent.steals4,opponent.turnovers0,opponent.turnovers1,opponent.turnovers2,opponent.turnovers3,opponent.turnovers4,opponent.blocks0,opponent.blocks1,opponent.blocks2,opponent.blocks3,opponent.blocks4,opponent.plusMinus0,opponent.plusMinus1,opponent.plusMinus2,opponent.plusMinus3,opponent.plusMinus4,points0,points1,points2,points3,points4,min0,min1,min2,min3,min4,fgm0,fgm1,fgm2,fgm3,fgm4,fga0,fga1,fga2,fga3,fga4,fgp0,fgp1,fgp2,fgp3,fgp4,ftm0,ftm1,ftm2,ftm3,ftm4,fta0,fta1,fta2,fta3,fta4,ftp0,ftp1,ftp2,ftp3,ftp4,tpm0,tpm1,tpm2,tpm3,tpm4,tpa0,tpa1,tpa2,tpa3,tpa4,tpp0,tpp1,tpp2,tpp3,tpp4,offReb0,offReb1,offReb2,offReb3,offReb4,defReb0,defReb1,defReb2,defReb3,defReb4,totReb0,totReb1,totReb2,totReb3,totReb4,assists0,assists1,assists2,assists3,assists4,pFouls0,pFouls1,pFouls2,pFouls3,pFouls4,steals0,steals1,steals2,steals3,steals4,turnovers0,turnovers1,turnovers2,turnovers3,turnovers4,blocks0,blocks1,blocks2,blocks3,blocks4,plusMinus0,plusMinus1,plusMinus2,plusMinus3,plusMinus4
112.0,84.0,29,1,0.6,0.5609756097560976,41,3.0,4.0,9.0,5.0,4.0,12.0,12.0,16.0,26.0,27.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,10.0,4.0,5.0,25.0,40.0,30.0,50.0,40.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,33.3,0.0,1.0,1.0,2.0,3.0,3.0,0.0,4.0,1.0,3.0,4.0,1.0,5.0,3.0,6.0,7.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,8.0,6.0,-3.0,-8.0,20.0,5.0,12.0,23.0,13.0,32.0,28.0,26.0,29.0,19.0,7.0,1.0,3.0,9.0,4.0,17.0,1.0,11.0,12.0,9.0,41.2,100.0,27.3,75.0,44.4,4.0,3.0,5.0,1.0,2.0,4.0,4.0,6.0,2.0,2.0,100.0,75.0,83.3,50.0,100.0,2.0,0.0,1.0,4.0,3.0,4.0,0.0,7.0,6.0,8.0,50.0,0.0,14.3,66.7,37.5,0.0,5.0,1.0,2.0,0.0,7.0,9.0,2.0,2.0,4.0,7.0,14.0,3.0,4.0,4.0,8.0,3.0,7.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,31.0,29.0,26.0,14.0
124.0,128.0,8,0,0.5,0.5476190476190477,42,8.0,32.0,44.0,2.0,4.0,23.0,39.0,40.0,4.0,28.0,2.0,10.0,15.0,0.0,2.0,8.0,20.0,26.0,1.0,3.0,25.0,50.0,57.7,0.0,66.7,4.0,6.0,8.0,2.0,0.0,5.0,7.0,9.0,2.0,0.0,80.0,85.7,88.9,100.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,13.0,10.0,0.0,0.0,0.0,46.2,60.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,4.0,4.0,0.0,4.0,6.0,6.0,4.0,0.0,9.0,4.0,4.0,10.0,0.0,2.0,2.0,2.0,3.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,9.0,6.0,2.0,10.0,30.0,7.0,32.0,19.0,39.0,39.0,16.0,37.0,30.0,4.0,10.0,3.0,12.0,7.0,10.0,22.0,3.0,23.0,13.0,40.0,45.5,100.0,52.2,53.8,1.0,8.0,1.0,6.0,0.0,1.0,9.0,2.0,7.0,0.0,100.0,88.9,50.0,85.7,0.0,1.0,2.0,0.0,2.0,5.0,6.0,6.0,0.0,7.0,10.0,16.7,33.3,0.0,28.6,50.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,3.0,6.0,2.0,6.0,6.0,4.0,2.0,8.0,0.0,5.0,3.0,1.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,8.0,3.0,-1.0,-6.0
106.0,94.0,19,0,0.6,0.5581395348837209,43,20.0,14.0,2.0,17.0,12.0,27.0,33.0,1.0,36.0,36.0,9.0,6.0,0.0,5.0,6.0,14.0,13.0,0.0,13.0,15.0,64.3,46.2,0.0,38.5,40.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,100.0,75.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,8.0,0.0,7.0,2.0,50.0,25.0,0.0,14.3,0.0,2.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,5.0,5.0,6.0,3.0,0.0,8.0,5.0,1.0,2.0,0.0,8.0,5.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,-1.0,-2.0,-4.0,-6.0,19.0,24.0,13.0,18.0,12.0,38.0,36.0,33.0,32.0,42.0,7.0,9.0,4.0,7.0,5.0,10.0,21.0,14.0,15.0,6.0,70.0,42.9,28.6,46.7,83.3,1.0,5.0,2.0,3.0,2.0,2.0,6.0,3.0,4.0,4.0,50.0,83.3,66.7,75.0,50.0,4.0,1.0,3.0,1.0,0.0,7.0,6.0,11.0,4.0,0.0,57.1,16.7,27.3,25.0,0.0,0.0,5.0,0.0,2.0,7.0,6.0,6.0,3.0,3.0,13.0,6.0,11.0,3.0,5.0,20.0,5.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,6.0,2.0,4.0,3.0,1.0,1.0,0.0,4.0,4.0,13.0,10.0,8.0,7.0,7.0
94.0,98.0,26,1,0.6,0.5454545454545454,44,15.0,5.0,17.0,6.0,6.0,26.0,16.0,19.0,23.0,20.0,6.0,2.0,7.0,3.0,3.0,12.0,4.0,11.0,8.0,6.0,50.0,50.0,63.6,37.5,50.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,75.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,50.0,33.3,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,6.0,2.0,4.0,1.0,4.0,7.0,3.0,5.0,1.0,5.0,0.0,0.0,7.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,15.0,14.0,11.0,6.0,15.0,20.0,15.0,17.0,7.0,24.0,36.0,38.0,44.0,29.0,5.0,8.0,5.0,5.0,3.0,12.0,17.0,18.0,11.0,6.0,41.7,47.1,27.8,45.5,50.0,3.0,0.0,3.0,4.0,1.0,6.0,0.0,5.0,4.0,1.0,50.0,0.0,60.0,100.0,100.0,2.0,4.0,2.0,3.0,0.0,8.0,10.0,9.0,4.0,0.0,25.0,40.0,22.2,75.0,0.0,2.0,0.0,1.0,1.0,5.0,4.0,2.0,5.0,1.0,7.0,6.0,2.0,6.0,2.0,12.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,2.0,2.0,0.0
109.0,94.0,14,1,0.7,0.5555555555555556,45,0.0,2.0,4.0,9.0,24.0,4.0,14.0,10.0,21.0,41.0,0.0,1.0,2.0,2.0,8.0,0.0,2.0,3.0,4.0,19.0,0.0,50.0,66.7,50.0,42.1,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,50.0,41.7,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,0.0,12.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,-5.0,-6.0,-7.0,15.0,31.0,7.0,30.0,10.0,43.0,34.0,41.0,37.0,30.0,5.0,11.0,3.0,11.0,5.0,10.0,19.0,5.0,21.0,11.0,50.0,57.9,60.0,52.4,45.5,3.0,5.0,1.0,4.0,0.0,3.0,6.0,1.0,7.0,0.0,100.0,83.3,100.0,57.1,0.0,2.0,4.0,0.0,4.0,0.0,5.0,8.0,0.0,9.0,2.0,40.0,50.0,0.0,44.4,0.0,0.0,2.0,2.0,0.0,5.0,5.0,6.0,9.0,3.0,9.0,5.0,8.0,11.0,3.0,14.0,0.0,4.0,5.0,7.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,24.0,15.0,13.0,12.0,10.0
113.0,109.0,41,1,0.7,0.5652173913043478,46,10.0,5.0,20.0,0.0,0.0,17.0,17.0,39.0,0.0,6.0,4.0,1.0,10.0,0.0,0.0,5.0,4.0,16.0,0.0,0.0,80.0,25.0,62.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,3.0,5.0,0.0,3.0,4.0,3.0,11.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,19.0,19.0,41.0,6.0,21.0,38.0,43.0,40.0,39.0,39.0,6.0,6.0,14.0,3.0,8.0,15.0,9.0,27.0,5.0,17.0,40.0,66.7,51.9,60.0,47.1,2.0,4.0,11.0,0.0,2.0,2.0,4.0,13.0,0.0,4.0,100.0,100.0,84.6,0.0,50.0,5.0,3.0,2.0,0.0,3.0,12.0,5.0,4.0,0.0,8.0,41.7,60.0,50.0,0.0,37.5,0.0,0.0,1.0,5.0,1.0,3.0,7.0,7.0,12.0,7.0,3.0,7.0,8.0,17.0,8.0,3.0,1.0,8.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,6.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,15.0,12.0,10.0,8.0,1.0
126.0,100.0,38,1,0.7,0.574468085106383,47,2.0,2.0,3.0,11.0,5.0,4.0,4.0,4.0,16.0,12.0,1.0,0.0,1.0,4.0,2.0,4.0,3.0,1.0,7.0,5.0,25.0,0.0,100.0,57.1,40.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,100.0,50.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-4.0,38.0,14.0,10.0,18.0,1.0,35.0,37.0,26.0,32.0,23.0,13.0,5.0,3.0,7.0,0.0,23.0,11.0,5.0,13.0,1.0,56.5,45.5,60.0,53.8,0.0,7.0,4.0,2.0,1.0,1.0,7.0,4.0,2.0,2.0,2.0,100.0,100.0,100.0,50.0,50.0,5.0,0.0,2.0,3.0,0.0,11.0,3.0,3.0,7.0,0.0,45.5,0.0,66.7,42.9,0.0,1.0,0.0,1.0,7.0,0.0,4.0,7.0,8.0,9.0,4.0,5.0,7.0,9.0,16.0,4.0,9.0,1.0,1.0,10.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,22.0,20.0,20.0,16.0,13.0
108.0,103.0,4,0,0.7,0.5833333333333334,48,0.0,5.0,19.0,36.0,14.0,19.0,37.0,25.0,37.0,22.0,0.0,2.0,7.0,14.0,6.0,4.0,10.0,14.0,26.0,11.0,0.0,20.0,50.0,53.8,54.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,100.0,50.0,100.0,0.0,1.0,4.0,7.0,0.0,4.0,7.0,6.0,13.0,3.0,0.0,14.3,66.7,53.8,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,5.0,5.0,1.0,4.0,7.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,-3.0,6.0,10.0,2.0,30.0,5.0,21.0,33.0,28.0,36.0,20.0,3.0,3.0,1.0,11.0,2.0,6.0,8.0,7.0,22.0,5.0,50.0,37.5,14.3,50.0,40.0,0.0,4.0,0.0,6.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,100.0,0.0,85.7,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,7.0,4.0,0.0,0.0,0.0,28.6,25.0,4.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,3.0,1.0,9.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,11.0,9.0,7.0,5.0
122.0,84.0,9,1,0.7,0.5918367346938775,49,0.0,2.0,0.0,3.0,4.0,7.0,7.0,5.0,5.0,12.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,0.0,33.3,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,-3.0,-6.0,26.0,16.0,17.0,21.0,2.0,29.0,26.0,30.0,27.0,25.0,10.0,5.0,7.0,7.0,1.0,18.0,10.0,15.0,10.0,1.0,55.6,50.0,46.7,70.0,100.0,3.0,2.0,2.0,6.0,0.0,5.0,2.0,2.0,6.0,0.0,60.0,100.0,100.0,100.0,0.0,3.0,4.0,1.0,1.0,0.0,9.0,9.0,5.0,2.0,0.0,33.3,44.4,20.0,50.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,1.0,7.0,2.0,3.0,7.0,1.0,8.0,1.0,6.0,8.0,4.0,0.0,2.0,2.0,2.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,27.0,25.0,24.0,20.0
125.0,109.0,20,1,0.7,0.6,50,8.0,0.0,0.0,6.0,2.0,21.0,1.0,1.0,16.0,14.0,3.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,4.0,2.0,60.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,-2.0,-3.0,14.0,32.0,4.0,19.0,12.0,32.0,38.0,31.0,34.0,24.0,5.0,12.0,2.0,8.0,3.0,7.0,22.0,7.0,14.0,6.0,71.4,54.5,28.6,57.1,50.0,2.0,4.0,0.0,1.0,4.0,2.0,5.0,0.0,3.0,8.0,100.0,80.0,0.0,33.3,50.0,2.0,4.0,0.0,2.0,2.0,3.0,8.0,0.0,5.0,5.0,66.7,50.0,0.0,40.0,40.0,1.0,0.0,3.0,0.0,1.0,8.0,5.0,7.0,1.0,3.0,9.0,5.0,10.0,1.0,4.0,5.0,8.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,30.0,24.0,19.0,13.0,10.0
113.0,92.0,5,0,0.8,0.6078431372549019,51,0.0,6.0,14.0,1.0,0.0,12.0,12.0,31.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,10.0,2.0,1.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,-3.0,-3.0,28.0,9.0,32.0,8.0,10.0,42.0,33.0,34.0,39.0,16.0,10.0,4.0,13.0,3.0,4.0,22.0,6.0,24.0,7.0,4.0,45.5,66.7,54.2,42.9,100.0,3.0,0.0,4.0,2.0,2.0,4.0,0.0,5.0,2.0,3.0,75.0,0.0,80.0,100.0,66.7,5.0,1.0,2.0,0.0,0.0,15.0,1.0,6.0,3.0,0.0,33.3,100.0,33.3,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,4.0,4.0,10.0,3.0,6.0,5.0,4.0,12.0,4.0,5.0,0.0,7.0,7.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,21.0,20.0,15.0,10.0
118.0,103.0,40,1,0.8,0.6153846153846154,52,3.0,14.0,6.0,6.0,22.0,13.0,29.0,17.0,16.0,28.0,1.0,5.0,3.0,2.0,7.0,1.0,10.0,5.0,4.0,13.0,100.0,50.0,60.0,50.0,53.8,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,100.0,75.0,1.0,4.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,50.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,3.0,7.0,3.0,0.0,1.0,6.0,0.0,7.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,-5.0,-5.0,-6.0,33.0,29.0,18.0,2.0,12.0,39.0,38.0,40.0,19.0,20.0,11.0,10.0,8.0,1.0,4.0,22.0,23.0,13.0,2.0,10.0,50.0,43.5,61.5,50.0,40.0,2.0,7.0,2.0,0.0,2.0,2.0,8.0,2.0,0.0,2.0,100.0,87.5,100.0,0.0,100.0,9.0,2.0,0.0,0.0,2.0,15.0,6.0,3.0,0.0,6.0,60.0,33.3,0.0,0.0,33.3,2.0,0.0,1.0,3.0,0.0,3.0,3.0,4.0,1.0,6.0,5.0,3.0,5.0,4.0,6.0,4.0,9.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,23.0,19.0,14.0,14.0,6.0
109.0,105.0,15,1,0.9,0.6226415094339622,53,15.0,12.0,5.0,17.0,20.0,22.0,22.0,22.0,37.0,24.0,6.0,4.0,2.0,6.0,9.0,10.0,10.0,4.0,13.0,11.0,60.0,40.0,50.0,46.2,81.8,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,100.0,100.0,0.0,100.0,0.0,2.0,2.0,1.0,3.0,2.0,6.0,2.0,3.0,6.0,3.0,33.3,100.0,33.3,50.0,66.7,0.0,2.0,0.0,1.0,1.0,4.0,1.0,6.0,5.0,8.0,4.0,3.0,6.0,6.0,9.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,3.0,3.0,2.0,2.0,16.0,12.0,12.0,40.0,5.0,29.0,36.0,43.0,37.0,38.0,6.0,6.0,5.0,15.0,0.0,13.0,8.0,16.0,30.0,6.0,46.2,75.0,31.3,50.0,0.0,1.0,0.0,2.0,9.0,5.0,1.0,1.0,4.0,11.0,6.0,100.0,0.0,50.0,81.8,83.3,3.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0,6.0,3.0,37.5,0.0,0.0,16.7,0.0,0.0,8.0,8.0,1.0,3.0,1.0,11.0,8.0,4.0,9.0,1.0,19.0,16.0,5.0,12.0,0.0,6.0,0.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,9.0,7.0,4.0,0.0
105.0,113.0,17,1,0.8,0.6111111111111112,54,6.0,24.0,22.0,16.0,12.0,26.0,40.0,39.0,33.0,36.0,2.0,10.0,6.0,6.0,4.0,2.0,19.0,13.0,10.0,12.0,100.0,52.6,46.2,60.0,33.3,0.0,2.0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,4.0,0.0,100.0,87.5,100.0,100.0,2.0,2.0,3.0,3.0,0.0,2.0,5.0,6.0,6.0,1.0,100.0,40.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,6.0,2.0,16.0,1.0,5.0,6.0,2.0,18.0,1.0,5.0,7.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,12.0,11.0,8.0,7.0,6.0,26.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,0.0,33.0,10.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,9.0,45.5,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-3.0
123.0,113.0,19,1,0.8,0.6181818181818182,55,16.0,4.0,15.0,7.0,12.0,21.0,21.0,23.0,12.0,24.0,5.0,2.0,6.0,2.0,4.0,10.0,4.0,11.0,4.0,8.0,50.0,50.0,54.5,50.0,50.0,3.0,0.0,0.0,2.0,1.0,6.0,0.0,2.0,2.0,2.0,50.0,0.0,0.0,100.0,50.0,3.0,0.0,3.0,1.0,3.0,6.0,2.0,5.0,1.0,5.0,50.0,0.0,60.0,100.0,60.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,10.0,2.0,-1.0,-1.0,10.0,6.0,17.0,32.0,12.0,37.0,12.0,35.0,40.0,31.0,3.0,2.0,7.0,12.0,5.0,7.0,4.0,8.0,18.0,14.0,42.9,50.0,87.5,66.7,35.7,3.0,0.0,3.0,4.0,0.0,4.0,0.0,4.0,5.0,0.0,75.0,0.0,75.0,80.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,3.0,0.0,9.0,6.0,50.0,66.7,0.0,44.4,33.3,1.0,0.0,4.0,0.0,1.0,9.0,1.0,4.0,5.0,2.0,10.0,1.0,8.0,5.0,3.0,4.0,1.0,3.0,5.0,3.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,20.0,15.0,12.0,9.0,0.0
